2025-12-16 17:03:27,269 - Epoch 32/2000: Train Loss=0.0230, Train Acc=0.0162, Val Loss=0.0364, Val Acc=0.0071, Val F1=0.0061, LR=0.000781
2025-12-16 17:03:27,493 - Epoch 33/2000: Train Loss=0.0225, Train Acc=0.0147, Val Loss=0.0362, Val Acc=0.0071, Val F1=0.0059, LR=0.000768
2025-12-16 17:03:27,716 - Epoch 34/2000: Train Loss=0.0211, Train Acc=0.0149, Val Loss=0.0360, Val Acc=0.0071, Val F1=0.0058, LR=0.000755
2025-12-16 17:03:27,937 - Epoch 35/2000: Train Loss=0.0318, Train Acc=0.0115, Val Loss=0.0358, Val Acc=0.0071, Val F1=0.0058, LR=0.000741
2025-12-16 17:03:28,160 - Epoch 36/2000: Train Loss=0.0262, Train Acc=0.0171, Val Loss=0.0356, Val Acc=0.0071, Val F1=0.0053, LR=0.000727
2025-12-16 17:03:28,384 - Epoch 37/2000: Train Loss=0.0201, Train Acc=0.0163, Val Loss=0.0354, Val Acc=0.0071, Val F1=0.0052, LR=0.000713
2025-12-16 17:03:28,608 - Epoch 38/2000: Train Loss=0.0181, Train Acc=0.0188, Val Loss=0.0353, Val Acc=0.0071, Val F1=0.0052, LR=0.000699
2025-12-16 17:03:28,828 - Epoch 39/2000: Train Loss=0.0174, Train Acc=0.0215, Val Loss=0.0351, Val Acc=0.0071, Val F1=0.0051, LR=0.000684
2025-12-16 17:03:29,052 - Epoch 40/2000: Train Loss=0.0173, Train Acc=0.0254, Val Loss=0.0349, Val Acc=0.0064, Val F1=0.0048, LR=0.000670
2025-12-16 17:03:29,275 - Epoch 41/2000: Train Loss=0.0170, Train Acc=0.0237, Val Loss=0.0347, Val Acc=0.0064, Val F1=0.0046, LR=0.000655
2025-12-16 17:03:29,499 - Epoch 42/2000: Train Loss=0.0175, Train Acc=0.0266, Val Loss=0.0345, Val Acc=0.0064, Val F1=0.0045, LR=0.000640
2025-12-16 17:03:29,726 - Epoch 43/2000: Train Loss=0.0171, Train Acc=0.0267, Val Loss=0.0343, Val Acc=0.0064, Val F1=0.0045, LR=0.000625
2025-12-16 17:03:29,949 - Epoch 44/2000: Train Loss=0.0175, Train Acc=0.0274, Val Loss=0.0342, Val Acc=0.0064, Val F1=0.0045, LR=0.000609
2025-12-16 17:03:30,170 - Epoch 45/2000: Train Loss=0.0176, Train Acc=0.0270, Val Loss=0.0340, Val Acc=0.0064, Val F1=0.0046, LR=0.000594
2025-12-16 17:03:30,391 - Epoch 46/2000: Train Loss=0.0183, Train Acc=0.0280, Val Loss=0.0338, Val Acc=0.0071, Val F1=0.0084, LR=0.000579
2025-12-16 17:03:30,614 - Epoch 47/2000: Train Loss=0.0165, Train Acc=0.0260, Val Loss=0.0336, Val Acc=0.0071, Val F1=0.0075, LR=0.000563
2025-12-16 17:03:30,835 - Epoch 48/2000: Train Loss=0.0161, Train Acc=0.0254, Val Loss=0.0335, Val Acc=0.0085, Val F1=0.0128, LR=0.000548
2025-12-16 17:03:31,056 - Epoch 49/2000: Train Loss=0.0149, Train Acc=0.0266, Val Loss=0.0333, Val Acc=0.0093, Val F1=0.0143, LR=0.000532
2025-12-16 17:03:31,277 - Epoch 50/2000: Train Loss=0.0142, Train Acc=0.0281, Val Loss=0.0331, Val Acc=0.0093, Val F1=0.0133, LR=0.000516
2025-12-16 17:03:31,497 - Epoch 51/2000: Train Loss=0.0148, Train Acc=0.0313, Val Loss=0.0329, Val Acc=0.0093, Val F1=0.0130, LR=0.000501
2025-12-16 17:03:31,720 - Epoch 52/2000: Train Loss=0.0135, Train Acc=0.0304, Val Loss=0.0328, Val Acc=0.0093, Val F1=0.0127, LR=0.000485
2025-12-16 17:03:31,941 - Epoch 53/2000: Train Loss=0.0267, Train Acc=0.0242, Val Loss=0.0326, Val Acc=0.0093, Val F1=0.0124, LR=0.000469
2025-12-16 17:03:32,166 - Epoch 54/2000: Train Loss=0.0129, Train Acc=0.0317, Val Loss=0.0324, Val Acc=0.0100, Val F1=0.0134, LR=0.000453
2025-12-16 17:03:32,388 - Epoch 55/2000: Train Loss=0.0161, Train Acc=0.0321, Val Loss=0.0323, Val Acc=0.0100, Val F1=0.0133, LR=0.000438
2025-12-16 17:03:32,612 - Epoch 56/2000: Train Loss=0.0136, Train Acc=0.0309, Val Loss=0.0321, Val Acc=0.0100, Val F1=0.0130, LR=0.000422
2025-12-16 17:03:32,838 - Epoch 57/2000: Train Loss=0.0234, Train Acc=0.0242, Val Loss=0.0319, Val Acc=0.0107, Val F1=0.0140, LR=0.000407
2025-12-16 17:03:33,059 - Epoch 58/2000: Train Loss=0.0143, Train Acc=0.0326, Val Loss=0.0317, Val Acc=0.0107, Val F1=0.0140, LR=0.000392
2025-12-16 17:03:33,281 - Epoch 59/2000: Train Loss=0.0133, Train Acc=0.0334, Val Loss=0.0316, Val Acc=0.0107, Val F1=0.0139, LR=0.000376
2025-12-16 17:03:33,507 - Epoch 60/2000: Train Loss=0.0140, Train Acc=0.0317, Val Loss=0.0314, Val Acc=0.0114, Val F1=0.0188, LR=0.000361
2025-12-16 17:03:33,727 - Epoch 61/2000: Train Loss=0.0144, Train Acc=0.0356, Val Loss=0.0312, Val Acc=0.0114, Val F1=0.0182, LR=0.000346
2025-12-16 17:03:33,949 - Epoch 62/2000: Train Loss=0.0138, Train Acc=0.0337, Val Loss=0.0311, Val Acc=0.0114, Val F1=0.0176, LR=0.000331
2025-12-16 17:03:34,173 - Epoch 63/2000: Train Loss=0.0132, Train Acc=0.0338, Val Loss=0.0309, Val Acc=0.0114, Val F1=0.0170, LR=0.000317
2025-12-16 17:03:34,394 - Epoch 64/2000: Train Loss=0.0122, Train Acc=0.0352, Val Loss=0.0307, Val Acc=0.0107, Val F1=0.0158, LR=0.000302
2025-12-16 17:03:34,613 - Epoch 65/2000: Train Loss=0.0114, Train Acc=0.0373, Val Loss=0.0306, Val Acc=0.0107, Val F1=0.0157, LR=0.000288
2025-12-16 17:03:34,835 - Epoch 66/2000: Train Loss=0.0136, Train Acc=0.0360, Val Loss=0.0304, Val Acc=0.0107, Val F1=0.0156, LR=0.000274
2025-12-16 17:03:35,058 - Epoch 67/2000: Train Loss=0.0157, Train Acc=0.0353, Val Loss=0.0302, Val Acc=0.0114, Val F1=0.0189, LR=0.000260
2025-12-16 17:03:35,279 - Epoch 68/2000: Train Loss=0.0253, Train Acc=0.0330, Val Loss=0.0301, Val Acc=0.0114, Val F1=0.0191, LR=0.000246
2025-12-16 17:03:35,499 - Epoch 69/2000: Train Loss=0.0107, Train Acc=0.0374, Val Loss=0.0299, Val Acc=0.0114, Val F1=0.0193, LR=0.000233
2025-12-16 17:03:35,720 - Epoch 70/2000: Train Loss=0.0173, Train Acc=0.0330, Val Loss=0.0298, Val Acc=0.0114, Val F1=0.0195, LR=0.000220
2025-12-16 17:03:35,942 - Epoch 71/2000: Train Loss=0.0142, Train Acc=0.0331, Val Loss=0.0296, Val Acc=0.0114, Val F1=0.0196, LR=0.000207
2025-12-16 17:03:36,163 - Epoch 72/2000: Train Loss=0.0250, Train Acc=0.0223, Val Loss=0.0295, Val Acc=0.0114, Val F1=0.0197, LR=0.000194
2025-12-16 17:03:36,384 - Epoch 73/2000: Train Loss=0.0110, Train Acc=0.0375, Val Loss=0.0293, Val Acc=0.0121, Val F1=0.0211, LR=0.000182
2025-12-16 17:03:36,605 - Epoch 74/2000: Train Loss=0.0109, Train Acc=0.0365, Val Loss=0.0292, Val Acc=0.0121, Val F1=0.0214, LR=0.000170
2025-12-16 17:03:36,826 - Epoch 75/2000: Train Loss=0.0113, Train Acc=0.0375, Val Loss=0.0291, Val Acc=0.0121, Val F1=0.0215, LR=0.000159
2025-12-16 17:03:37,051 - Epoch 76/2000: Train Loss=0.0184, Train Acc=0.0295, Val Loss=0.0289, Val Acc=0.0121, Val F1=0.0214, LR=0.000147
2025-12-16 17:03:37,271 - Epoch 77/2000: Train Loss=0.0111, Train Acc=0.0364, Val Loss=0.0288, Val Acc=0.0121, Val F1=0.0210, LR=0.000136
2025-12-16 17:03:37,492 - Epoch 78/2000: Train Loss=0.0207, Train Acc=0.0245, Val Loss=0.0286, Val Acc=0.0121, Val F1=0.0212, LR=0.000126
2025-12-16 17:03:37,713 - Epoch 79/2000: Train Loss=0.0118, Train Acc=0.0350, Val Loss=0.0285, Val Acc=0.0121, Val F1=0.0213, LR=0.000116
2025-12-16 17:03:37,937 - Epoch 80/2000: Train Loss=0.0102, Train Acc=0.0368, Val Loss=0.0284, Val Acc=0.0121, Val F1=0.0215, LR=0.000106
2025-12-16 17:03:38,160 - Epoch 81/2000: Train Loss=0.0269, Train Acc=0.0260, Val Loss=0.0282, Val Acc=0.0121, Val F1=0.0212, LR=0.000096
2025-12-16 17:03:38,384 - Epoch 82/2000: Train Loss=0.0108, Train Acc=0.0359, Val Loss=0.0281, Val Acc=0.0114, Val F1=0.0192, LR=0.000087
2025-12-16 17:03:38,607 - Epoch 83/2000: Train Loss=0.0105, Train Acc=0.0380, Val Loss=0.0280, Val Acc=0.0121, Val F1=0.0209, LR=0.000079
